DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
 21,19830130,   16,    0,
 21,19830131,    9,    0,
 21,19830201,   83,    0,
 21,19830202,   13,    0,
 21,19830203,   38,    0,
 21,19830204,    6,    0,
 21,19830205,   75,    0,
 21,19830206,   44,    0,
 21,19830207,   24,    0,
 21,19830208,   32,    4,
 21,19830209,   18,    2,
 21,19830210,    3,  997,
 21,19830211,    0,    0,
 21,19830212,   10,    2,
 21,19830213,    9,    2,
 21,19830214,    0,    0,
 21,19830215,    0,    0,
 21,19830216,    0,    0,
 21,19830217,    0,    0,
 21,19830218,    1,    0,
 21,19830219,    0,    0,
 21,19830220,    0,    0,
 21,19830221,    0,    0,
 21,19830222,    0,    0,
 21,19830223,    0,    0,
 21,19830224,    0,    0,
 21,19830225,    0,    0,
 21,19830226,   40,    0,
 21,19830227,   23,    0,
 21,19830228,   61,    0,
 21,19830301,   10,    0,
 21,19830302,    1,    0,
 21,19830303,    1,    0,
 21,19830304,    0,    0,
 21,19830305,    5,    0,
 21,19830306,    3,    0,
 21,19830307,    0,    0,
 21,19830308,    0,    0,
 21,19830309,    0,    0,
 21,19830310,    0,    0,
 21,19830311,    0,    0,
 21,19830312,    0,    0,
 21,19830313,    0,    0,
 21,19830314,    6,    0,
 21,19830315,    8,    0,
 21,19830316,    1,    0,
 21,19830317,   46,    0,
 21,19830318,   48,    0,
 21,19830319,   95,    0,
 21,19830320,   26,    0,
 21,19830321,  104,    0,
 21,19830322,   42,    0,
 21,19830323,    3,    0,
 21,19830324,  180,    0,
 21,19830325,    4,    0,
 21,19830326,  135,    0,
 21,19830327,   19,    0,
 21,19830328,   85,    0,
 21,19830329,   30,    0,
 21,19830330,   59,    0,
 21,19830331,   36,    0,
 21,19830401,   18,    0,
 21,19830402,    0,    0,
 21,19830403,    0,    0,
 21,19830404,    0,    0,
 21,19830405,   40,    0,
 21,19830406,   95,    0,
 21,19830407,    9,    0,
 21,19830408,    0,    0,
 21,19830409,   68,    0,
 21,19830410,    1,    0,
 21,19830411,   53,    0,
 21,19830412,   67,    0,
 21,19830413,    0,    0,
 21,19830414,    5,    0,
 21,19830415,    0,    0,
 21,19830416,    1,    0,
 21,19830417,    0,    0,
 21,19830418,   24,    0,
 21,19830419,   36,    0,
 21,19830420,    1,    0,
 21,19830421,    2,    0,
 21,19830422,   60,    0,
 21,19830423,    0,    0,
 21,19830424,   58,    0,
 21,19830425,    0,    0,
 21,19830426,    4,    0,
 21,19830427,  164,    0,
 21,19830428,  197,    0,
 21,19830429,   20,    0,
 21,19830430,    0,    0,
 21,19830501,   52,    0,
 21,19830502,   86,    0,
 21,19830503,   65,    0,
 21,19830504,   67,    0,
 21,19830505,    0,    0,
 21,19830506,    0,    0,
 21,19830507,   65,    0,
 21,19830508,   12,    0,
 21,19830509,    0,    0,
 21,19830510,   22,    0,
 21,19830511,    3,    0,
 21,19830512,   89,    0,
 21,19830513,   56,    0,
 21,19830514,   11,    0,
 21,19830515,    0,    0,
 21,19830516,   33,    0,
 21,19830517,   62,    0,
 21,19830518,   71,    0,
 21,19830519,    4,    0,
 21,19830520,    0,    0,
 21,19830521,  123,    0,
 21,19830522,   86,    0,
 21,19830523,    0,    0,
 21,19830524,    0,    0,
 21,19830525,   62,    0,
 21,19830526,    6,    0,
 21,19830527,    0,    0,
 21,19830528,   11,    0,
 21,19830529,   52,    0,
 21,19830530,    3,    0,
 21,19830531,    0,    0,
 21,19830601,    0,    0,
 21,19830602,  121,    0,
 21,19830603,    0,    0,
 21,19830604,    0,    0,
 21,19830605,    0,    0,
 21,19830606,    0,    0,
 21,19830607,    0,    0,
 21,19830608,    0,    0,
 21,19830609,   13,    0,
 21,19830610,    0,    0,
 21,19830611,    0,    0,
 21,19830612,    0,    0,
 21,19830613,    0,    0,
 21,19830614,    0,    0,
 21,19830615,   50,    0,
 21,19830616,    4,    0,
 21,19830617,    0,    0,
 21,19830618,    0,    0,
 21,19830619,    0,    0,
 21,19830620,    0,    0,
 21,19830621,    0,    0,
 21,19830622,    0,    0,
 21,19830623,    0,    0,
 21,19830624,   96,    0,
 21,19830625,    0,    0,
 21,19830626,    0,    0,
 21,19830627,    0,    0,
 21,19830628,    0,    0,
 21,19830629,   39,    0,
 21,19830630,   29,    0,
 21,19830701,    9,    0,
 21,19830702,    0,    0,
 21,19830703,   14,    0,
 21,19830704,    0,    0,
 21,19830705,    0,    0,
 21,19830706,    0,    0,
 21,19830707,    0,    0,
 21,19830708,    0,    0,
 21,19830709,    0,    0,
 21,19830710,    0,    0,
 21,19830711,    0,    0,
 21,19830712,    0,    0,
 21,19830713,    0,    0,
 21,19830714,    0,    0,
 21,19830715,    0,    0,
 21,19830716,    0,    0,
 21,19830717,    0,    0,
 21,19830718,    0,    0,
 21,19830719,    2,    0,
 21,19830720,    0,    0,
 21,19830721,    0,    0,
 21,19830722,    0,    0,
 21,19830723,    0,    0,
 21,19830724,    0,    0,
 21,19830725,    1,    0,
 21,19830726,    0,    0,
 21,19830727,   49,    0,
 21,19830728,    0,    0,
 21,19830729,    3,    0,
 21,19830730,    0,    0,
 21,19830731,    0,    0,
 21,19830801,    0,    0,
 21,19830802,   70,    0,
 21,19830803,    0,    0,
 21,19830804,    2,    0,
 21,19830805,    0,    0,
 21,19830806,    5,    0,
 21,19830807,    2,    0,
 21,19830808,    1,    0,
 21,19830809,    0,    0,
 21,19830810,    0,    0,
 21,19830811,    0,    0,
 21,19830812,    0,    0,
 21,19830813,    2,    0,
 21,19830814,   11,    0,
 21,19830815,    0,    0,
 21,19830816,    0,    0,
 21,19830817,    5,    0,
 21,19830818,    1,    0,
 21,19830819,    1,    0,
 21,19830820,    0,    0,
 21,19830821,   85,    0,
 21,19830822,    8,    0,
 21,19830823,    0,    0,
 21,19830824,    0,    0,
 21,19830825,    0,    0,
 21,19830826,    0,    0,
 21,19830827,    0,    0,
 21,19830828,    0,    0,
 21,19830829,    0,    0,
 21,19830830,    0,    0,
 21,19830831,    1,    0,
 21,19830901,    0,    0,
 21,19830902,   43,    0,
 21,19830903,  165,    0,
 21,19830904,  108,    0,
 21,19830905,   26,    0,
 21,19830906,    0,    0,
 21,19830907,   10,    0,
 21,19830908,    0,    0,
 21,19830909,   13,    0,
 21,19830910,    9,    0,
 21,19830911,  193,    0,
 21,19830912,  351,    0,
 21,19830913,  166,    0,
 21,19830914,   92,    0,
 21,19830915,  146,    0,
 21,19830916,  192,    0,
 21,19830917,  236,    0,
 21,19830918,   70,    0,
 21,19830919,   65,    0,
 21,19830920,    7,    0,
 21,19830921,    2,    0,
 21,19830922,   54,    0,
 21,19830923,    0,    0,
 21,19830924,    0,    0,
 21,19830925,    1,    0,
 21,19830926,    0,    0,
 21,19830927,    0,    0,
 21,19830928,    0,    0,
 21,19830929,    1,    0,
 21,19830930,    1,    0,
 21,19831001,    0,    0,
 21,19831002,   12,    0,
 21,19831003,   23,    0,
 21,19831004,   73,    0,
 21,19831005,    0,    0,
 21,19831006,    4,    0,
 21,19831007,    0,    0,
 21,19831008,   79,    0,
 21,19831009,   88,    0,
 21,19831010,   17,    0,
 21,19831011,  130,    0,
 21,19831012,   17,    0,
 21,19831013,   16,    0,
 21,19831014,   21,    0,
 21,19831015,   45,    0,
 21,19831016,  100,    0,
 21,19831017,   28,    0,
 21,19831018,   27,    0,
 21,19831019,   11,    0,
 21,19831020,    0,    0,
 21,19831021,   11,    0,
 21,19831022,    1,    0,
 21,19831023,    0,    0,
 21,19831024,    0,    0,
 21,19831025,    0,    0,
 21,19831026,   14,    0,
 21,19831027,    0,    0,
 21,19831028,    4,    0,
 21,19831029,   40,    0,
 21,19831030,    0,    0,
 21,19831031,    0,    0,
 21,19831101,    0,    0,
 21,19831102,    1,    0,
 21,19831103,    2,    0,
 21,19831104,    1,    0,
 21,19831105,    0,    0,
 21,19831106,    0,    0,
 21,19831107,    1,    0,
 21,19831108,    0,    0,
 21,19831109,    1,    0,
 21,19831110,    1,    0,
 21,19831111,    0,    0,
 21,19831112,    0,    0,
 21,19831113,    0,    0,
 21,19831114,    0,    0,
 21,19831115,   17,    0,
 21,19831116,   22,    0,
 21,19831117,   24,    0,
 21,19831118,    0,    0,
 21,19831119,    8,    0,
 21,19831120,    3,    0,
 21,19831121,   42,    0,
 21,19831122,   12,    0,
 21,19831123,    0,    0,
 21,19831124,    0,    0,
 21,19831125,    7,    0,
 21,19831126,  119,    0,
 21,19831127,  323,    0,
 21,19831128,  136,    0,
 21,19831129,  108,    0,
 21,19831130,    8,    0,
 21,19831201,   15,    0,
 21,19831202,    3,    0,
 21,19831203,    0,    0,
 21,19831204,    2,    0,
 21,19831205,    0,    0,
 21,19831206,   35,    0,
 21,19831207,   14,    0,
 21,19831208,    3,    0,
 21,19831209,  318,    0,
 21,19831210,   49,    0,
 21,19831211,   47,    0,
 21,19831212,    0,    0,
 21,19831213,    0,    0,
 21,19831214,    0,    0,
 21,19831215,    0,    0,
 21,19831216,    0,    0,
 21,19831217,    0,    0,
 21,19831218,    6,    0,
 21,19831219,    5,    0,
 21,19831220,   22,    0,
 21,19831221,    8,    0,
 21,19831222,   26,    0,
 21,19831223,   47,    0,
 21,19831224,   40,    0,
 21,19831225,   32,    0,
 21,19831226,   31,    0,
 21,19831227,    8,    0,
 21,19831228,   24,    0,
 21,19831229,    3,    0,
 21,19831230,    0,    0,
 21,19831231,    2,    0,
 21,19840101,    8,    0,
 21,19840102,   84,    0,
 21,19840103,  152,    0,
 21,19840104,   26,    0,
 21,19840105,   19,    0,
 21,19840106,   66,    0,
 21,19840107,   57,    0,
 21,19840108,   33,    0,
 21,19840109,   13,    0,
 21,19840110,    4,    0,
 21,19840111,  141,    0,
 21,19840112,   48,    0,
 21,19840113,   38,    0,
 21,19840114,   37,    0,
 21,19840115,   54,    0,
 21,19840116,    9,    0,
 21,19840117,   99,    0,
 21,19840118,   31,    0,
 21,19840119,    1,    0,
 21,19840120,    0,    0,
 21,19840121,    0,    0,
 21,19840122,    0,    0,
 21,19840123,   60,    8,
 21,19840124,  149,   15,
 21,19840125,   19,    2,
 21,19840126,    2,    2,
 21,19840127,   15,  997,
 21,19840128,   28,    0,
 21,19840129,    4,    0,
 21,19840130,   45,    0,
 21,19840131,   34,    0,
 21,19840201,    9,    0,
 21,19840202,   35,    0,
 21,19840203,   70,    0,
 21,19840204,   54,    0,
 21,19840205,   62,    0,
 21,19840206,   87,    0,
 21,19840207,   90,    0,
 21,19840208,   80,    0,
 21,19840209,    5,    0,
 21,19840210,    0,    0,
 21,19840211,    0,    0,
 21,19840212,    3,    0,
 21,19840213,    0,    0,
 21,19840214,    1,    0,
 21,19840215,    0,    0,
 21,19840216,    0,    0,
 21,19840217,    0,    0,
 21,19840218,    2,    0,
 21,19840219,    0,    0,
 21,19840220,    0,    0,
 21,19840221,   34,    0,
 21,19840222,    0,    0,
 21,19840223,   18,    0,
 21,19840224,    0,    0,
 21,19840225,    0,    0,
 21,19840226,    9,    0,
 21,19840227,    2,    0,
 21,19840228,    1,    0,
 21,19840229,    1,    0,
 21,19840301,    0,    0,
 21,19840302,   49,    0,
 21,19840303,   89,    0,
 21,19840304,    8,    0,
 21,19840305,    7,    0,
 21,19840306,    1,    0,
 21,19840307,    0,    0,
 21,19840308,   11,    0,
 21,19840309,    0,    0,
 21,19840310,   70,    0,
 21,19840311,   38,    0,
 21,19840312,    1,    0,
 21,19840313,    0,    0,
 21,19840314,    0,    0,
 21,19840315,    0,    0,
 21,19840316,    0,    0,
 21,19840317,    0,    0,
 21,19840318,    0,    0,
 21,19840319,    0,    0,
 21,19840320,    0,    0,
 21,19840321,    0,    0,
 21,19840322,    0,    0,
 21,19840323,    0,    0,
 21,19840324,    0,    0,
 21,19840325,   36,    0,
 21,19840326,   24,    0,
 21,19840327,   44,    0,
 21,19840328,  103,    0,
 21,19840329,  151,    0,
 21,19840330,    1,    0,
 21,19840331,   22,    0,
 21,19840401,    5,    0,
 21,19840402,    9,    0,
 21,19840403,    0,    0,
 21,19840404,    3,    0,
 21,19840405,   21,    0,
 21,19840406,   32,    0,
 21,19840407,   96,    0,
 21,19840408,   24,    0,
 21,19840409,    1,    0,
 21,19840410,    5,    0,
 21,19840411,    2,    0,
 21,19840412,   39,    0,
 21,19840413,    0,    0,
 21,19840414,    0,    0,
 21,19840415,    0,    0,
 21,19840416,    0,    0,
 21,19840417,    0,    0,
 21,19840418,    0,    0,
 21,19840419,    0,    0,
 21,19840420,    0,    0,
 21,19840421,    0,    0,
 21,19840422,    0,    0,
 21,19840423,    0,    0,
 21,19840424,    0,    0,
 21,19840425,    0,    0,
 21,19840426,    0,    0,
 21,19840427,    0,    0,
 21,19840428,    0,    0,
 21,19840429,    0,    0,
 21,19840430,    0,    0,
 21,19840501,    4,    0,
 21,19840502,    0,    0,
 21,19840503,    0,    0,
 21,19840504,   19,    0,
 21,19840505,    0,    0,
 21,19840506,    0,    0,
 21,19840507,    0,    0,
 21,19840508,    7,    0,
 21,19840509,   11,    0,
 21,19840510,   14,    0,
 21,19840511,   14,    0,
 21,19840512,    0,    0,
 21,19840513,    0,    0,
 21,19840514,    0,    0,
 21,19840515,    0,    0,
 21,19840516,   11,    0,
 21,19840517,   71,    0,
 21,19840518,    8,    0,
 21,19840519,    0,    0,
 21,19840520,   14,    0,
 21,19840521,   69,    0,
 21,19840522,  414,    0,
 21,19840523,   34,    0,
 21,19840524,  108,    0,
 21,19840525,    1,    0,
 21,19840526,    2,    0,
 21,19840527,   16,    0,
 21,19840528,   81,    0,
 21,19840529,   16,    0,
 21,19840530,    5,    0,
 21,19840531,    1,    0,
 21,19840601,    0,    0,
 21,19840602,  143,    0,
 21,19840603,   41,    0,
 21,19840604,  154,    0,
 21,19840605,    1,    0,
 21,19840606,    0,    0,
 21,19840607,   50,    0,
 21,19840608,    5,    0,
 21,19840609,    0,    0,
 21,19840610,    0,    0,
 21,19840611,    0,    0,
 21,19840612,    0,    0,
 21,19840613,    0,    0,
 21,19840614,   89,    0,
 21,19840615,    0,    0,
 21,19840616,    0,    0,
 21,19840617,    0,    0,
 21,19840618,    0,    0,
 21,19840619,    0,    0,
 21,19840620,    0,    0,
 21,19840621,    0,    0,
 21,19840622,    6,    0,
 21,19840623,   18,    0,
 21,19840624,    8,    0,
 21,19840625,   38,    0,
 21,19840626,    1,    0,
 21,19840627,    0,    0,
 21,19840628,    0,    0,
 21,19840629,   11,    0,
 21,19840630,   43,    0,
 21,19840701,    0,    0,
 21,19840702,    0,    0,
 21,19840703,   31,    0,
 21,19840704,   10,    0,
 21,19840705,    0,    0,
 21,19840706,    0,    0,
 21,19840707,    0,    0,
 21,19840708,    0,    0,
 21,19840709,    0,    0,
 21,19840710,  147,    0,
 21,19840711,   37,    0,
 21,19840712,   63,    0,
 21,19840713,    7,    0,
 21,19840714,   10,    0,
 21,19840715,   25,    0,
 21,19840716,   38,    0,
 21,19840717,    0,    0,
 21,19840718,    2,    0,
 21,19840719,    5,    0,
 21,19840720,    3,    0,
 21,19840721,    0,    0,
 21,19840722,    0,    0,
 21,19840723,    0,    0,
 21,19840724,    0,    0,
 21,19840725,    1,    0,
 21,19840726,    1,    0,
 21,19840727,    3,    0,
 21,19840728,    6,    0,
 21,19840729,    9,    0,
 21,19840730,    0,    0,
 21,19840731,    7,    0,
 21,19840801,   32,    0,
 21,19840802,    0,    0,
 21,19840803,   15,    0,
 21,19840804,   77,    0,
 21,19840805,   78,    0,
 21,19840806,   11,    0,
 21,19840807,    0,    0,
 21,19840808,    7,    0,
 21,19840809,    0,    0,
 21,19840810,    0,    0,
 21,19840811,    0,    0,
 21,19840812,    0,    0,
 21,19840813,    1,    0,
 21,19840814,    0,    0,
 21,19840815,    0,    0,
 21,19840816,    7,    0,
 21,19840817,    0,    0,
 21,19840818,    0,    0,
 21,19840819,    0,    0,
 21,19840820,    0,    0,
 21,19840821,    0,    0,
 21,19840822,    0,    0,
 21,19840823,    0,    0,
 21,19840824,    0,    0,
 21,19840825,    0,    0,
 21,19840826,    0,    0,
 21,19840827,    0,    0,
 21,19840828,    0,    0,
 21,19840829,    0,    0,
 21,19840830,    0,    0,
 21,19840831,    0,    0,
 21,19840901,    3,    0,
 21,19840902,    7,    0,
 21,19840903,    3,    0,
 21,19840904,  105,    0,
 21,19840905,   32,    0,
 21,19840906,   54,    0,
 21,19840907,    5,    0,
 21,19840908,  293,    0,
 21,19840909,   65,    0,
 21,19840910,  100,    0,
 21,19840911,   42,    0,
 21,19840912,   10,    0,
 21,19840913,    0,    0,
 21,19840914,    0,    0,
 21,19840915,   57,    0,
 21,19840916,    6,    0,
 21,19840917,    0,    0,
 21,19840918,   59,    0,
 21,19840919,    0,    0,
 21,19840920,    0,    0,
 21,19840921,  144,    0,
 21,19840922,   36,    0,
 21,19840923,   95,    0,
 21,19840924,    0,    0,
 21,19840925,   76,    0,
 21,19840926,  116,    0,
 21,19840927,    1,    0,
 21,19840928,    0,    0,
 21,19840929,    1,    0,
 21,19840930,   73,    0,
 21,19841001,   37,    0,
 21,19841002,   79,    0,
 21,19841003,   19,    0,
 21,19841004,    0,    0,
 21,19841005,    2,    0,
 21,19841006,   78,    0,
 21,19841007,   32,    0,
 21,19841008,   10,    0,
 21,19841009,   15,    0,
 21,19841010,    0,    0,
 21,19841011,   10,    0,
 21,19841012,    0,    0,
 21,19841013,    0,    0,
 21,19841014,    0,    0,
 21,19841015,    0,    0,
 21,19841016,    0,    0,
 21,19841017,    0,    0,
 21,19841018,    8,    0,
 21,19841019,   28,    0,
 21,19841020,   59,    0,
 21,19841021,   14,    0,
 21,19841022,    9,    0,
 21,19841023,  125,    0,
 21,19841024,    0,    0,
 21,19841025,   51,    0,
 21,19841026,   17,    0,
 21,19841027,    0,    0,
 21,19841028,    0,    0,
 21,19841029,   19,    0,
 21,19841030,    3,    0,
 21,19841031,    0,    0,
 21,19841101,    2,    0,
 21,19841102,    2,    0,
 21,19841103,    0,    0,
 21,19841104,   47,    0,
 21,19841105,   21,    0,
 21,19841106,   26,    0,
 21,19841107,   10,    0,
 21,19841108,    2,    0,
 21,19841109,    5,    0,
 21,19841110,    0,    0,
 21,19841111,   34,    0,
 21,19841112,    1,    0,
 21,19841113,    0,    0,
 21,19841114,    0,    0,
 21,19841115,    0,    0,
 21,19841116,   83,    0,
 21,19841117,    2,    0,
 21,19841118,   78,    4,
 21,19841119,    3,    0,
 21,19841120,   22,    0,
 21,19841121,   72,    0,
 21,19841122,  128,    0,
 21,19841123,  245,    0,
 21,19841124,  222,    0,
 21,19841125,    0,    0,
 21,19841126,   10,    0,
 21,19841127,    2,    0,
 21,19841128,    0,    0,
 21,19841129,   20,    0,
 21,19841130,    0,    0,
 21,19841201,    0,    0,
 21,19841202,    0,    0,
 21,19841203,    0,    0,
 21,19841204,    0,    0,
 21,19841205,    1,    0,
 21,19841206,    4,    0,
 21,19841207,   29,    0,
 21,19841208,    2,    0,
 21,19841209,   16,    0,
 21,19841210,    0,    0,
 21,19841211,    0,    0,
 21,19841212,    0,    0,
 21,19841213,    0,    0,
 21,19841214,    0,    0,
 21,19841215,    2,    0,
 21,19841216,   91,    0,
 21,19841217,    7,    0,
 21,19841218,   38,    0,
 21,19841219,   14,    0,
 21,19841220,   43,    0,
 21,19841221,  191,    0,
 21,19841222,    0,    0,
 21,19841223,   12,    0,
 21,19841224,   28,    0,
 21,19841225,   50,    0,
 21,19841226,   40,    0,
 21,19841227,    3,    0,
 21,19841228,    0,    0,
 21,19841229,   11,    0,
 21,19841230,    3,    0,
 21,19841231,    2,    0,
 21,19850101,   94,    0,
 21,19850102,  141,    0,
 21,19850103,   36,    4,
 21,19850104,   82,   15,
 21,19850105,   27,   23,
 21,19850106,   14,   23,
 21,19850107,   58,  999,
 21,19850108,    0,  999,
 21,19850109,   74,   15,
 21,19850110,   39,   15,
 21,19850111,    6,   15,
 21,19850112,   18,    8,
 21,19850113,    0,    4,
 21,19850114,    5,    8,
 21,19850115,    6,    8,
 21,19850116,   16,    8,
 21,19850117,   19,    8,
 21,19850118,    8,    8,
 21,19850119,    0,    8,
 21,19850120,    0,    8,
 21,19850121,    1,    8,
 21,19850122,  114,    0,
 21,19850123,    6,    0,
 21,19850124,    7,    0,
 21,19850125,  176,    0,
 21,19850126,   69,    4,
 21,19850127,    5,  997,
 21,19850128,    0,    0,
 21,19850129,    1,    0,
 21,19850130,  160,    0,
 21,19850131,    3,    0,
 21,19850201,   12,    0,
 21,19850202,    0,    0,
 21,19850203,    0,    0,
 21,19850204,    0,    0,
 21,19850205,    1,    0,
 21,19850206,    0,    0,
 21,19850207,    0,    0,
 21,19850208,    0,    0,
 21,19850209,    0,    0,
 21,19850210,    0,    0,
 21,19850211,    0,    0,
 21,19850212,    0,    0,
 21,19850213,    0,    0,
 21,19850214,    0,    0,
 21,19850215,    1,  997,
 21,19850216,    0,    0,
 21,19850217,    0,    0,
 21,19850218,    0,    0,
 21,19850219,    0,    0,
 21,19850220,    0,    0,
 21,19850221,    3,    0,
 21,19850222,    4,    0,
 21,19850223,    5,    0,
 21,19850224,   17,    0,
 21,19850225,    1,    0,
 21,19850226,    2,    0,
 21,19850227,    2,    0,
 21,19850228,    5,    0,
 21,19850301,    2,    0,
 21,19850302,   37,    0,
 21,19850303,    3,    0,
 21,19850304,   27,    0,
 21,19850305,   57,    0,
 21,19850306,    3,    0,
 21,19850307,    4,    0,
 21,19850308,   12,    0,
 21,19850309,    2,    0,
 21,19850310,    0,    0,
 21,19850311,   33,    0,
